sample	title	series
GSM3333308	Pre LPS (time 0h) 2	GSE118566
GSM3333309	Pre LPS (time 0h) 3	GSE118566
GSM3333310	Pre LPS (time 0h) 4	GSE118566
GSM3333311	Pre LPS (time 0h) 5	GSE118566
GSM3333312	Pre LPS (time 0h) 6	GSE118566
GSM3333313	Post LPS (time 4h; no intervention) 1	GSE118566
GSM3333314	Post LPS (time 4h; no intervention) 2	GSE118566
GSM3333315	Post LPS (time 4h; no intervention) 3	GSE118566
GSM3333316	Post LPS (time 4h, BC1215 treated) 1	GSE118566
GSM3333317	Post LPS (time 4h, BC1215 treated) 2	GSE118566
GSM3336845	CelSeq2_SC_383_Samples	GSE118704-GSE118767
GSM3336849	NN86_SC_Dropseq_Mixture	GSE118706-GSE118767
GSM3375809	H23.CTLsi.Sample1	GSE119510
GSM3375810	H23.CTLsi.Sample2	GSE119510
GSM3375811	H23.CTLsi.Sample3	GSE119510
GSM3375812	H23.HOTAIR-N.siRNA.Sample1	GSE119510
GSM3375813	H23.HOTAIR-N.siRNA.Sample2	GSE119510
GSM3375814	H23.HOTAIR-N.siRNA.Sample3	GSE119510
GSM3375821	A549.CTLsi.Sample1	GSE119512
GSM3375822	A549.CTLsi.Sample2	GSE119512
GSM3375824	A549.BLM.siRNA1.Sample1	GSE119512
GSM3375825	A549.BLM.siRNA1.Sample2	GSE119512
GSM3375826	A549.BLM.siRNA1.Sample3	GSE119512
GSM3375827	H23.CTL.Sample1	GSE119513
GSM3375828	H23.CTL.Sample2	GSE119513
GSM3375829	H23.CTL.Sample3	GSE119513
GSM3375830	A549.CTL.Sample1	GSE119513
GSM3375831	A549.CTL.Sample2	GSE119513
GSM3389669	H358-DMSO-T-1	GSE119978
GSM3389670	H358-CDDP-T-1	GSE119978
GSM3389671	H358-OXPT-T-1	GSE119978
GSM3389672	H358-DMSO-T-2	GSE119978
GSM3389673	H358-CDDP-T-2	GSE119978
GSM3389674	H358-OXPT-T-2	GSE119978
GSM3389675	H358-DMSO-T-3	GSE119978
GSM3389676	H358-CDDP-T-3	GSE119978
GSM3389677	H358-OXPT-T-3	GSE119978
GSM3389678	AD-i-1	GSE119978
GSM3389679	AC-i-1	GSE119978
GSM3389680	RD-i-1	GSE119978
GSM3389681	RC-i-1	GSE119978
GSM3389682	AD-i-2	GSE119978
GSM3389683	AC-i-2	GSE119978
GSM3389684	RD-i-2	GSE119978
GSM3389685	RC-i-2	GSE119978
GSM3389686	AD-i-3	GSE119978
GSM3389687	AC-i-3	GSE119978
GSM3389688	RD-i-3	GSE119978
GSM3389689	RC-i-3	GSE119978
GSM3389690	n1_A_DMSOplusplus	GSE119978
GSM3389691	n1_A_CDDPplusplus	GSE119978
GSM3389692	n2_A_DMSOplusplus	GSE119978
GSM3389693	n2_A_CDDPplusplus	GSE119978
GSM3389694	n3_A_DMSOplusplus	GSE119978
GSM3389695	n3_A_CDDPplusplus	GSE119978
GSM3405969	A271	GSE120622
GSM3405970	A272	GSE120622
GSM3405971	A306	GSE120622
GSM3405972	A438	GSE120622
GSM3405973	A442	GSE120622
GSM3405974	A457	GSE120622
GSM3405975	A459	GSE120622
GSM3405976	A468	GSE120622
GSM3405977	A473	GSE120622
GSM3405978	A474	GSE120622
GSM3405979	A479	GSE120622
GSM3405980	A503	GSE120622
GSM3405981	A513	GSE120622
GSM3405982	A526	GSE120622
GSM3405983	A531	GSE120622
GSM3405984	A534	GSE120622
GSM3405985	A537	GSE120622
GSM3405986	A547	GSE120622
GSM3405987	A557	GSE120622
GSM3405988	A559	GSE120622
GSM3405989	A562	GSE120622
GSM3405990	A572	GSE120622
GSM3405991	A576	GSE120622
GSM3405992	A581	GSE120622
GSM3405993	A588	GSE120622
GSM3405994	A591	GSE120622
GSM3405995	A595	GSE120622
GSM3405996	A610	GSE120622
GSM3405997	A611	GSE120622
GSM3405998	A613	GSE120622
GSM3405999	A619	GSE120622
GSM3406000	A621	GSE120622
GSM3406001	A624	GSE120622
GSM3406002	A627	GSE120622
GSM3406003	A631	GSE120622
GSM3406004	A644	GSE120622
GSM3406005	A651	GSE120622
GSM3406006	A652	GSE120622
GSM3406007	A653	GSE120622
GSM3406008	A654	GSE120622
GSM3406009	A656	GSE120622
GSM3406010	A665	GSE120622
GSM3406011	A669	GSE120622
GSM3406012	A696	GSE120622
GSM3406013	S176	GSE120622
GSM3406014	S268	GSE120622
GSM3406015	S293	GSE120622
GSM3406016	S310	GSE120622
GSM3406017	S413	GSE120622
GSM3406018	S427	GSE120622
GSM3406019	S441	GSE120622
GSM3406020	S447	GSE120622
GSM3406021	S455	GSE120622
GSM3406022	S458	GSE120622
GSM3406023	S462	GSE120622
GSM3406024	S463	GSE120622
GSM3406025	S476	GSE120622
GSM3406026	S495	GSE120622
GSM3406027	S496	GSE120622
GSM3406028	S517	GSE120622
GSM3406029	S518	GSE120622
GSM3406030	S521	GSE120622
GSM3406031	S540	GSE120622
GSM3406032	S543	GSE120622
GSM3406033	S545	GSE120622
GSM3406034	S551	GSE120622
GSM3406035	S564	GSE120622
GSM3406036	S582	GSE120622
GSM3406037	S584	GSE120622
GSM3406038	S601	GSE120622
GSM3406039	S602	GSE120622
GSM3406040	S612	GSE120622
GSM3406041	S614	GSE120622
GSM3406042	S622	GSE120622
GSM3406043	S636	GSE120622
GSM3406044	S637	GSE120622
GSM3406045	S646	GSE120622
GSM3406046	S662	GSE120622
GSM3406047	S666	GSE120622
GSM3406048	S667	GSE120622
GSM3406049	S789	GSE120622
GSM3406050	N160	GSE120622
GSM3406051	N467	GSE120622
GSM3406052	N504	GSE120622
GSM3406053	N519	GSE120622
GSM3406054	N520	GSE120622
GSM3406055	N527	GSE120622
GSM3406056	N534	GSE120622
GSM3406057	N538	GSE120622
GSM3406058	N573	GSE120622
GSM3406059	N580	GSE120622
GSM3406060	N581	GSE120622
GSM3406061	N471	GSE120622
GSM3406062	N494	GSE120622
GSM3406063	N515	GSE120622
GSM3406064	N531	GSE120622
GSM3406065	N532	GSE120622
GSM3406066	N536	GSE120622
GSM3406067	N575	GSE120622
GSM3406068	N619	GSE120622
GSM3516662	MSK_LX653_PRIMARY_TUMOUR	GSE123902-GSE123904
GSM3516663	MSK_LX661_PRIMARY_TUMOUR	GSE123902-GSE123904
GSM3516664	MSK_LX666_METASTASIS	GSE123902-GSE123904
GSM3516665	MSK_LX675_PRIMARY_TUMOUR	GSE123902-GSE123904
GSM3516666	MSK_LX675_NORMAL	GSE123902-GSE123904
GSM3516667	MSK_LX676_PRIMARY_TUMOUR	GSE123902-GSE123904
GSM3516668	MSK_LX255B_METASTASIS	GSE123902-GSE123904
GSM3516669	MSK_LX679_PRIMARY_TUMOUR	GSE123902-GSE123904
GSM3516670	MSK_LX680_PRIMARY_TUMOUR	GSE123902-GSE123904
GSM3516671	MSK_LX681_METASTASIS	GSE123902-GSE123904
GSM3516672	MSK_LX682_PRIMARY_TUMOUR	GSE123902-GSE123904
GSM3516673	MSK_LX682_NORMAL	GSE123902-GSE123904
GSM3516674	MSK_LX684_PRIMARY_TUMOUR	GSE123902-GSE123904
GSM3516675	MSK_LX684_NORMAL	GSE123902-GSE123904
GSM3516676	MSK_LX685_NORMAL	GSE123902-GSE123904
GSM3516677	MSK_LX699_METASTASIS	GSE123902-GSE123904
GSM3516678	MSK_LX701_METASTASIS	GSE123902-GSE123904
GSM3516679	MOUSE4585_kidneyDTC	GSE123903-GSE123904
GSM3516680	MOUSE4587_kidneyDTC	GSE123903-GSE123904
GSM3516681	MOUSE4774_01_lungIncipientMet	GSE123903-GSE123904
GSM3516682	MOUSE4774_02_lungIncipientMet	GSE123903-GSE123904
GSM3516683	MOUSE4766_lungMacromet	GSE123903-GSE123904
GSM3516684	MOUSE4768_lungMacromet	GSE123903-GSE123904
GSM3516686	MOUSE4531_antiGM1_boneMacromet	GSE123903-GSE123904
GSM3516687	MOUSE4531_antiGM1_kidneyMacromet	GSE123903-GSE123904
GSM3516688	MOUSE4544_antiGM1_kidneyMacromet	GSE123903-GSE123904
GSM3516689	MOUSE4548_antiGM1_boneMacromet	GSE123903-GSE123904
GSM3516690	MOUSE4737_antiGM1_boneMacromet	GSE123903-GSE123904
GSM3516691	MOUSE4737_antiGM1_kidneyMacromet	GSE123903-GSE123904
GSM3583636	primary pt004	GSE125864
GSM3583638	primary pt011	GSE125864
GSM3619656	VEH-3D-1	GSE127001
GSM3619657	VEH-3D-2	GSE127001
GSM3619658	VEH-3D-3	GSE127001
GSM3619659	MMA-3D-1	GSE127001
GSM3619660	MMA-3D-2	GSE127001
GSM3619662	VEH-10D-1	GSE127001
GSM3619663	VEH-10D-2	GSE127001
GSM3619664	VEH-10D-3	GSE127001
GSM3619665	MMA-10D-1	GSE127001
GSM3619666	MMA-10D-2	GSE127001
GSM3636104	P286T_S25S32	GSE127559-GSE129693
GSM3636105	P292T_S26S33	GSE127559-GSE129693
GSM3636106	P296T_S27S34	GSE127559-GSE129693
GSM3636107	P298N_S28S35	GSE127559-GSE129693
GSM3636108	P300T_S29S36	GSE127559-GSE129693
GSM3636109	P313T_S30S37	GSE127559-GSE129693
GSM3636110	P316T_S31S38	GSE127559-GSE129693
GSM3636111	P323N_S32S39	GSE127559-GSE129693
GSM3636112	P325T_S33S40	GSE127559-GSE129693
GSM3636113	P378T_S34S41	GSE127559-GSE129693
GSM3636114	P385N_S35S42	GSE127559-GSE129693
GSM3636115	P386N_S36S43	GSE127559-GSE129693
GSM3636116	P394T_S37S44	GSE127559-GSE129693
GSM3636117	P416N_S38S45	GSE127559-GSE129693
GSM3671460	ASO_CTRL_rep1_RNA-seq	GSE128326-GSE128327
GSM3671461	ASO_CTRL_rep2_RNA-seq	GSE128326-GSE128327
GSM3671462	ASO_CTRL_rep3_RNA-seq	GSE128326-GSE128327
GSM3671463	ASO_LINC_rep1_RNA-seq	GSE128326-GSE128327
GSM3671464	ASO_LINC_rep2_RNA-seq	GSE128326-GSE128327
GSM3671465	ASO_LINC_rep3_RNA-seq	GSE128326-GSE128327
GSM3688351	Day 6 (DS/SB) [B11]	GSE128922
GSM3688352	Day 6 (DS/SB) [B12]	GSE128922
GSM3688361	Day 8 (CBRA) [C1]	GSE128922
GSM3688363	Day 14 (GFP+) [C11]	GSE128922
GSM3688364	Day 14 (GFP+) [C12]	GSE128922
GSM3688365	Day 8 (CBRA) [C2]	GSE128922
GSM3688373	Day 30 (GFP- CD47+) CK+DCI [D1]	GSE128922
GSM3688377	Day 30 (GFP- CD47+) CK+DCI [D2]	GSE128922
GSM3688378	Day 30 (GFP- CD47+) BMP2IM [D3]	GSE128922
GSM3688379	Day 30 (GFP- CD47+) BMP2IM [D4]	GSE128922
GSM3688380	Day 30 (GFP- CD47+) IM [D5]	GSE128922
GSM3688381	Day 30 (GFP- CD47+) IM [D6]	GSE128922
GSM3688382	Day 30 (GFP- CD47-) IM [D7]	GSE128922
GSM3688383	Day 30 (GFP- CD47-) IM [D8]	GSE128922
GSM3688398	Day 42 (GFP- CD47+) CK+DCI [F10]	GSE128922
GSM3688402	Day 42 (GFP+ CD47-) CK+DCI [F3]	GSE128922
GSM3688403	Day 42 (GFP+ CD47-) CK+DCI [F4]	GSE128922
GSM3688404	Day 42 (GFP+ CD47-) BMP2 IM [F5]	GSE128922
GSM3688405	Day 42 (GFP+ CD47-) BMP2 IM [F6]	GSE128922
GSM3688406	Day 42 (GFP+ CD47-) IM [F7]	GSE128922
GSM3688407	Day 42 (GFP+ CD47-) IM [F8]	GSE128922
GSM3688408	Day 42 (GFP- CD47+) CK+DCI [F9]	GSE128922
GSM3688977	H2170-MET-WT	GSE128956
GSM3688978	H2170-MET-N375S	GSE128956
GSM3718424	RiboSeq_Ctrl1	GSE129654
GSM3718425	RiboSeq_Ctrl2	GSE129654
GSM3718426	RiboSeq_SH1	GSE129654
GSM3718427	RiboSeq_SH2	GSE129654
GSM3718428	RNASeq_Ctrl1	GSE129654
GSM3718429	RNASeq_Ctrl2	GSE129654
GSM3718430	RNASeq_SH1	GSE129654
GSM3718431	RNASeq_SH2	GSE129654
GSM3735839	RNAseq_OISD0_Rep1	GSE130306
GSM3735840	RNAseq_OISD0_Rep2	GSE130306
GSM3735841	RNAseq_OISD0_Rep3	GSE130306
GSM3735842	RNAseq_OISD2_Rep1	GSE130306
GSM3735843	RNAseq_OISD2_Rep2	GSE130306
GSM3735844	RNAseq_OISD2_Rep3	GSE130306
GSM3735845	RNAseq_OISD4_Rep1	GSE130306
GSM3735846	RNAseq_OISD4_Rep2	GSE130306
GSM3735847	RNAseq_OISD4_Rep3	GSE130306
GSM3735848	RNAseq_OISD6_Rep1	GSE130306
GSM3735849	RNAseq_OISD6_Rep2	GSE130306
GSM3735850	RNAseq_OISD10_Rep1	GSE130306
GSM3735851	RNAseq_OISD10_Rep2	GSE130306
GSM3735852	RNAseq_RS_Proliferative_Rep1	GSE130306
GSM3735853	RNAseq_RS_Proliferative_Rep2	GSE130306
GSM3735854	RNAseq_RS_Proliferative_Rep3	GSE130306
GSM3735855	RNAseq_RS_Senescent_Rep1	GSE130306
GSM3735856	RNAseq_RS_Senescent_Rep2	GSE130306
GSM3735857	RNAseq_RS_Senescent_Rep3	GSE130306
GSM3735858	RNAseq_OISD5_siDNMT1_Rep1	GSE130306
GSM3735859	RNAseq_OISD5_siDNMT1_Rep2	GSE130306
GSM3735860	RNAseq_OISD5_siNT4_Rep1	GSE130306
GSM3735861	RNAseq_OISD5_siNT4_Rep2	GSE130306
GSM3761232	Pulmonary R-VEC	GSE131039
GSM3761239	Pulmonary-EC	GSE131039
GSM3855748	A549_AG11284_SMARCA4_rescue_RNA	GSE132291-GSE132293
GSM3855749	A549_AG11285_SMARCA4_rescue_RNA	GSE132291-GSE132293
GSM3855750	A549_AG11286_SMARCA4_rescue_RNA	GSE132291-GSE132293
GSM3855751	A549_AG11287_SMARCA4_rescue_RNA	GSE132291-GSE132293
GSM3855752	A549_AG11288_SMARCA4_rescue_RNA	GSE132291-GSE132293
GSM3855753	A549_AG11289_SMARCA4_rescue_RNA	GSE132291-GSE132293
GSM3855754	A549_AG11290_SMARCA4_null_RNA	GSE132291-GSE132293
GSM3855755	A549_AG11291_SMARCA4_null_RNA	GSE132291-GSE132293
GSM3855756	A549_AG11292_SMARCA4_null_RNA	GSE132291-GSE132293
GSM3855757	A549_AG11293_SMARCA4_null_RNA	GSE132291-GSE132293
GSM3871161	A549 DMSO repeat 1	GSE132500
GSM3871162	A549 DMSO repeat 2	GSE132500
GSM3871163	A549 Compound 4a repeat 1	GSE132500
GSM3871164	A549 Compound 4a repeat 2	GSE132500
GSM3871165	A549 Compound 4d repeat 1	GSE132500
GSM3871166	A549 Compound 4d repeat 2	GSE132500
GSM3871167	A549 Erlotinib repeact 1	GSE132500
GSM3871168	A549 Erlotinib repeact 2	GSE132500
GSM3898638	shControl untreated replicate 1	GSE133029
GSM3898639	shControl untreated replicate 2	GSE133029
GSM3898640	shControl untreated replicate 3	GSE133029
GSM3898641	shControl + cisplatin replicate 1	GSE133029
GSM3898642	shControl + cisplatin replicate 2	GSE133029
GSM3898643	shControl + cisplatin replicate 3	GSE133029
GSM3898644	shRNF113A untreated replicate 1	GSE133029
GSM3898645	shRNF113A untreated replicate 2	GSE133029
GSM3898646	shRNF113A untreated replicate 3	GSE133029
GSM3898647	shRNF113A + cisplatin replicate 1	GSE133029
GSM3898648	shRNF113A + cisplatin replicate 2	GSE133029
GSM3898649	shRNF113A + cisplatin replicate 3	GSE133029
GSM3907336	NK cells, 363_LU_I	GSE133383
GSM3907337	NK cells, 363_LU_M	GSE133383
GSM3907346	NK cells, 372_LU_I	GSE133383
GSM3907347	NK cells, 372_LU_M	GSE133383
GSM3907358	NK cells, 397_LU_I	GSE133383
GSM3907359	NK cells, 397_LU_M	GSE133383
GSM3936873	Ctrl rep1	GSE134088
GSM3936874	Ctrl rep2	GSE134088
GSM3936875	Ctrl rep3	GSE134088
GSM3936876	H2O2 rep1	GSE134088
GSM3936878	H2O2 rep3	GSE134088
GSM3965493	RNA-Seq_NCI-H1437-1	GSE134743-GSE134745
GSM3965494	RNA-Seq_NCI-H1437-2	GSE134743-GSE134745
GSM4011111	A549, uninfected-1	GSE135482
GSM4011112	A549, uninfected-2	GSE135482
GSM4011113	A549, infected with H3N2-1	GSE135482
GSM4011114	A549, infected with H3N2-2	GSE135482
GSM4011115	A549, infected with H7N9-1	GSE135482
GSM4011116	A549, infected with H7N9-2	GSE135482
GSM4024096	RNA-Seq BEAS-2B NT-Empty rep1	GSE135637
GSM4024097	RNA-Seq BEAS-2B NT-Empty rep2	GSE135637
GSM4024098	RNA-Seq BEAS-2B NT-H3.1poly(A) rep1	GSE135637
GSM4024099	RNA-Seq BEAS-2B NT-H3.1poly(A) rep2	GSE135637
GSM4024100	RNA-Seq BEAS-2B FH3.3 WT rep1	GSE135637
GSM4024101	RNA-Seq BEAS-2B FH3.3 WT rep2	GSE135637
GSM4065868	IPF1-15-CD108-high	GSE137025
GSM4065869	IPF1-15-CD108-low	GSE137025
GSM4065870	IPF11-15-CD108-high	GSE137025
GSM4065871	IPF11-15-CD108-low	GSE137025
GSM4065872	IPF012-14_CD108_high	GSE137025
GSM4065873	IPF012-14_CD108_low	GSE137025
GSM4065874	IPF217_CD108_high	GSE137025
GSM4065875	IPF217_CD108_low	GSE137025
GSM4065876	cc003_14_in	GSE137026
GSM4065877	cc003_14_non	GSE137026
GSM4065878	cc3_in	GSE137026
GSM4065879	cc3_non	GSE137026
GSM4065880	IPF1_in	GSE137026
GSM4065881	IPF_non	GSE137026
GSM4065882	IPF11_in	GSE137026
GSM4065883	IPF11_non	GSE137026
GSM4100705	LM_RNA_REP1	GSE129647-GSE138122
GSM4100706	LM_RNA_REP2	GSE129647-GSE138122
GSM4100707	LM_RNA_REP3	GSE129647-GSE138122
GSM4103232	2005	GSE138239
GSM4103233	2019	GSE138239
GSM4103234	2024	GSE138239
GSM4103235	2025	GSE138239
GSM4103236	2032	GSE138239
GSM4103237	2041	GSE138239
GSM4103238	2042	GSE138239
GSM4103239	2044	GSE138239
GSM4103240	2048	GSE138239
GSM4103241	2049	GSE138239
GSM4103242	2051	GSE138239
GSM4103243	3013	GSE138239
GSM4103244	3014	GSE138239
GSM4103245	3017	GSE138239
GSM4103246	3018	GSE138239
GSM4120181	mock-infected HELF cells	GSE138836
GSM4120182	HCMV-infected HELF cells	GSE138836
GSM4143261	LAM_CD45Neg_rep2	GSE139534-GSE139819
GSM4153673	Donor 1: purified AT2 cells (D0)	GSE140071-GSE140073
GSM4153674	Donor 1: intermediate cell phenotype (D2)	GSE140071-GSE140073
GSM4153675	Donor 1: AT1-like cells (D4)	GSE140071-GSE140073
GSM4153676	Donor 1: AT1-like cells (D6)	GSE140071-GSE140073
GSM4153677	Donor 2: purified AT2 cells (D0)	GSE140071-GSE140073
GSM4153678	Donor 2: intermediate cell phenotype (D2)	GSE140071-GSE140073
GSM4153679	Donor 2: AT1-like cells (D4)	GSE140071-GSE140073
GSM4153680	Donor 2: AT1-like cells (D6)	GSE140071-GSE140073
GSM4153682	Donor 3: intermediate cell phenotype (D2)	GSE140071-GSE140073
GSM4153683	Donor 3: AT1-like cells (D4)	GSE140071-GSE140073
GSM4153684	Donor 3: AT1-like cells (D6)	GSE140071-GSE140073
GSM4207105	Ad1	GSE141569
GSM4207106	Ad2	GSE141569
GSM4207107	Ad3	GSE141569
GSM4207108	Ad4	GSE141569
GSM4207109	Ad5	GSE141569
GSM4207110	Ad6	GSE141569
GSM4207111	Ad7	GSE141569
GSM4207112	Ad8	GSE141569
GSM4207113	Ad9	GSE141569
GSM4207114	Ad10	GSE141569
GSM4207115	Ad11	GSE141569
GSM4207116	Ad12	GSE141569
GSM4207118	Ad14	GSE141569
GSM4207119	Ad15	GSE141569
GSM4207120	Ad16	GSE141569
GSM4207121	Ad17	GSE141569
GSM4207122	Ad18	GSE141569
GSM4207123	Ad19	GSE141569
GSM4237719	A549-ONECUT2_RNA-seq_rep	GSE102599
GSM4237720	A549-ONECUT2(∆DBD)_RNA-seq_rep	GSE102599
GSM4250945	A549 siControl rep1 RNA-seq	GSE143145
GSM4250946	A549 siControl rep2 RNA-seq	GSE143145
GSM4250947	A549 siControl rep3 RNA-seq	GSE143145
GSM4250948	A549 siControl rep4 RNA-seq	GSE143145
GSM4250949	A549 siMYBL2 rep1 RNA-seq	GSE143145
GSM4250950	A549 siMYBL2 rep2 RNA-seq	GSE143145
GSM4250951	A549 siMYBL2 rep3 RNA-seq	GSE143145
GSM4250952	A549 siMYBL2 rep4 RNA-seq	GSE143145
GSM4250953	A549 siFOXM1 rep1 RNA-seq	GSE143145
GSM4250954	A549 siFOXM1 rep2 RNA-seq	GSE143145
GSM4250955	A549 siFOXM1 rep3 RNA-seq	GSE143145
GSM4250956	A549 siFOXM1 rep4 RNA-seq	GSE143145
GSM4263909	CF222 (F508del/G524X)	GSE143621
GSM4271146	8h ctrl A549 replicate1	GSE143649
GSM4271147	8h ctrl A549 replicate2	GSE143649
GSM4271148	8h ctrl A549 replicate3	GSE143649
GSM4271149	24h ctrl A549 replicate1	GSE143649
GSM4271150	24h ctrl A549 replicate2	GSE143649
GSM4271151	24h ctrl A549 replicate3	GSE143649
GSM4271152	C1305 3uM 24h A549 replicate1	GSE143649
GSM4271153	C1305 3uM 24h A549 replicate2	GSE143649
GSM4285430	14209X1	GSE144302
GSM4285431	14209X3	GSE144302
GSM4285432	14209X9	GSE144302
GSM4285433	14209X6	GSE144302
GSM4285434	14209X8	GSE144302
GSM4285435	14209X7	GSE144302
GSM4285436	14209X11	GSE144302
GSM4286768	WI38_clones_transcriptome	GSE144357
GSM4286770	H1299_clones_transcriptome	GSE144357
GSM4321402	CC007-15in	GSE137026
GSM4321403	CC007-15non-in	GSE137026
GSM4321404	CC008-15in	GSE137026
GSM4321405	CC008-15non-in	GSE137026
GSM4321406	IPF007-14in	GSE137026
GSM4321407	IPF007-14non-in	GSE137026
GSM4321408	IPF009-14in	GSE137026
GSM4321409	IPF009-14non-in	GSE137026
GSM4338987	PD1_plus_CD28_minus_1	GSE145896
GSM4338988	PD1_plus_CD28_plus_1	GSE145896
GSM4338989	PD1_plus_CD28_minus_2	GSE145896
GSM4338990	PD1_plus_CD28_plus_2	GSE145896
GSM4338991	PD1_plus_CD28_minus_3	GSE145896
GSM4338992	PD1_plus_CD28_plus_3	GSE145896
GSM4338993	PD1_plus_CD28_minus_4	GSE145896
GSM4338994	PD1_plus_CD28_plus_4	GSE145896
GSM4392017	WT_rep1	GSE146546-GSE146807
GSM4392018	WT_rep2	GSE146546-GSE146807
GSM4392019	WT_rep3	GSE146546-GSE146807
GSM4392020	Imp1 KO_rep1	GSE146546-GSE146807
GSM4392021	Imp1 KO_rep2	GSE146546-GSE146807
GSM4392022	Imp1 KO_rep3	GSE146546-GSE146807
GSM4392023	siC_rep1 (IGF2BP1)	GSE146547-GSE146807
GSM4392024	siC_rep2 (IGF2BP1)	GSE146547-GSE146807
GSM4392025	siC_rep3 (IGF2BP1)	GSE146547-GSE146807
GSM4392026	siImp1_rep1	GSE146547-GSE146807
GSM4392027	siImp1_rep2	GSE146547-GSE146807
GSM4392028	siImp1_rep3	GSE146547-GSE146807
GSM4407822	H1975 cells, Vehicle, 1a	GSE146850
GSM4407823	H1975 cells, Vehicle, 1b	GSE146850
GSM4407824	H1975 cells, Vehicle, 1c	GSE146850
GSM4407825	H1975–OR cells, Vehicle, 2a	GSE146850
GSM4407826	H1975–OR cells, Vehicle, 2b	GSE146850
GSM4407827	H1975–OR cells, Vehicle, 2c	GSE146850
GSM4407828	H1975–OR cells, 1,25(OH)2D3, 3a	GSE146850
GSM4407829	H1975–OR cells, 1,25(OH)2D3, 3b	GSE146850
GSM4407830	H1975–OR cells, 1,25(OH)2D3, 3c	GSE146850
GSM4407831	H1975–OR cells, Osimertinib, 4a	GSE146850
GSM4407832	H1975–OR cells, Osimertinib, 4b	GSE146850
GSM4407833	H1975–OR cells, Osimertinib, 4c	GSE146850
GSM4407834	H1975–OR cells, 1,25(OH)2D3+Osimertinib, 5a	GSE146850
GSM4407835	H1975–OR cells, 1,25(OH)2D3+Osimertinib, 5b	GSE146850
GSM4407836	H1975–OR cells, 1,25(OH)2D3+Osimertinib, 5c	GSE146850
GSM4422653	CRPC_05-011G2_LUNG [re-analysis]	GSE147250
GSM4422656	CRPC_05-165K1_LUNG [re-analysis]	GSE147250
GSM4422675	CRPC_11-028L3_LUNG [re-analysis]	GSE147250
GSM4422678	CRPC_12-005K3_HILAR_LUNG_LN [re-analysis]	GSE147250
GSM4422683	CRPC_12-021I1_LUNG [re-analysis]	GSE147250
GSM4422686	CRPC_13-012M3_LUNG [re-analysis]	GSE147250
GSM4422691	CRPC_13-099J2_LUNG [re-analysis]	GSE147250
GSM4422701	CRPC_14-039E3_LUNG [re-analysis]	GSE147250
GSM4422720	CRPC_15-023M1_LUNG	GSE147250
GSM4422732	CRPC_16-071I2_LUNG [re-analysis]	GSE147250
GSM4422741	CRPC_17-017N1_LUNG [re-analysis]	GSE147250
GSM4422757	CRPC_17-081L7_LUNG	GSE147250
GSM4422764	CRPC_17-113Q1_LUNG_PLEURAL	GSE147250
GSM4462413	Series15_HealthyLungBiopsy_1	GSE147507
GSM4462414	Series15_HealthyLungBiopsy_2	GSE147507
GSM4462416	Series15_COVID19Lung_2	GSE147507
GSM4476670	Ctrl_rep1	GSE148684-GSE148736
GSM4476671	Ctrl_rep2	GSE148684-GSE148736
GSM4476672	Ctrl_rep3	GSE148684-GSE148736
GSM4476673	MIR21 KO_rep1	GSE148684-GSE148736
GSM4476674	MIR21 KO_rep2	GSE148684-GSE148736
GSM4476675	MIR21 KO_rep3	GSE148684-GSE148736
GSM4505212	0 hrs untreated	GSE149583
GSM4505213	8 hrs treated	GSE149583
GSM4505214	24 hrs treated	GSE149583
GSM4505215	48 hrs treated	GSE149583
GSM4505216	72 hrs treated	GSE149583
GSM4546577	case1-lung2	GSE150316
GSM4546578	case1-lung3	GSE150316
GSM4546579	case1-lung4	GSE150316
GSM4546581	case2-lung1	GSE150316
GSM4546582	case2-lung2	GSE150316
GSM4546584	case2-lung3	GSE150316
GSM4546586	case3-lung1	GSE150316
GSM4546588	case3-lung2	GSE150316
GSM4546589	case4-lung1	GSE150316
GSM4546592	case4-lung2	GSE150316
GSM4546596	case5-lung1	GSE150316
GSM4546597	case5-lung2	GSE150316
GSM4546598	case5-lung3	GSE150316
GSM4546599	case5-lung4	GSE150316
GSM4546601	case5-lung5	GSE150316
GSM4546608	NegControl1	GSE150316
GSM4546609	NegControl2	GSE150316
GSM4546610	NegControl3	GSE150316
GSM4546611	NegControl4	GSE150316
GSM4546612	NegControl5	GSE150316
GSM4552331	PC9 01	GSE150560
GSM4552332	PC9 02	GSE150560
GSM4552334	PC9-BrM4 02	GSE150560
GSM4615572	BEAS-2B	GSE152434
GSM4615574	HCC827	GSE152434
GSM4633332	Untreated fibroblasts cultured on low elastic modulus plates	GSE153032
GSM4633333	IL-1 beta-treated fibroblasts cultured on low elastic modulus plates	GSE153032
GSM4633334	TGF-beta-treated fibroblasts cultured on low elastic modulus plates	GSE153032
GSM4633335	Untreated fibroblasts cultured on tissue culture plastic	GSE153032
GSM4633336	TGF-beta-treated fibroblasts cultured on tissue culture plastic	GSE153032
GSM4639962	DMSO-treated A549 cells_1	GSE153303
GSM4639963	DMSO-treated A549 cells_2	GSE153303
GSM4639964	10 ug/ml DRB-treated A549 cells_1	GSE153303
GSM4639965	10 ug/ml DRB-treated A549 cells_2	GSE153303
GSM4639966	25 ug/ml DRB-treated A549 cells_1	GSE153303
GSM4639967	25 ug/ml DRB-treated A549 cells_2	GSE153303
